Prefix,Name,Price
S,"SURGAM 200 MG, Comprimé sécable",55.4
S,"SURMONTIL 25 MG, Comprimé [P]",49.5
S,"SURMONTIL 4 %, Solution buvable [P]",54.3
S,"SUTENT 12.5 MG, Gélule",9920
S,"SUTENT 25 MG, Gélule",19440
S,"SUTENT 50 MG, Gélule",38480
S,"SUVÉAL DUO, Capsules",317
S,"SWISSLAC 1ER AGE, Lait",75
S,"SWISSLAC 2EME AGE, Lait",70
S,"SWISSLAC 3EME AGE, Lait",70
S,"SWISSLAC PREMIUM AR1, Lait",79
S,"SWISSLAC PREMIUM AR2, Lait",79
S,"SWISSLAC PREMIUM CONFORT, Lait",75
S,"SWISSLAC PREMIUM LF, Lait",75
S,"SYMBICORT TURBUHALER 100 µg / 6 µg, Poudre pour inhalation",243
S,"SYMBICORT TURBUHALER 200 µg / 6 µg, Poudre pour inhalation",297
S,"SYMBICORT TURBUHALER 400 µg  / 12 µg, Poudre pour inhalation",297
S,"SYNACTHEN 1 MG, Soluté injectable (Retiré du marché)",47.3
S,"SYNERGIA MÉMOIRE ET CONCENTRATION MC2, Comprimé à croquer",99
S,"SYNFLORIX, Suspension injectable en seringue pré-remplie [V]",496
S,"SYNNAX 100 MG, Comprimé [P]",196
S,"SYNNAX 100 MG, Comprimé [P]",324
S,"SYNNAX 25 MG, Comprimé [P]",68
S,"SYNNAX 25 MG, Comprimé [P]",133.7
S,"SYNNAX 5 MG, Comprimé dispersible [P]",59
S,"SYNNAX 50 MG, Comprimé [P]",150
S,"SYNNAX 50 MG, Comprimé [P]",263
S,"SYNNAX 50 MG, Comprimés [P]",283
S,"SYNTOCINON 5 UI / 1  ML, Solution injectable",17.2
S,"SYSTRAL 15 MG / G, Pommade",16.6
S,"SYSTRAL C , Comprimé dragéifié",14
T,"TABUNEX 0.05 µg, Suspension pour pulvérisation nasale",102.1
T,"TADALIS 20 MG, Comprimé pelliculé",81.5
T,"TADALIS 20 MG, Comprimé pelliculé",143.5
T,"TADALIS 20 MG, Comprimé pelliculé",277
T,"TADALIS 5 MG, Comprimé pelliculé",311
T,"TADALIS 5 MG, Comprimé pelliculé",547
T,"TADALIS 5 MG, Comprimé pelliculé",1245
T,"TAFEN 10 MG, Comprimé (Retiré du marché)",50
T,"TAHOR 10 MG, Comprimé",79
T,"TAHOR 10 MG, Comprimé",149
T,"TAHOR 20 MG, Comprimé",103.4
T,"TAHOR 40 MG, Comprimé",159.9
T,"TAHOR 80 MG, Comprimé",208
T,"TAMBOCOR 100 MG, Comprimé sécable",100.7
T,"TAMIFLU 75 MG, Gélule",322
T,"TAMOXIFENE GT 20 MG, Comprimé",124.3
T,"TAMOXIFENE MYLAN 20 MG, Comprimé",124.3
T,"TAMSULOSINE WIN  LP 0.4 MG, Gélules à libération prolongée",98
T,"TANAKAN 40 MG / ML, Solution buvable en gouttes",67.8
T,"TANAKAN 40 MG, Comprimé enrobé",71.3
T,"TANGANIL 500 MG, Comprimé",51
T,"TANZAAR 100 MG, Comprimé pelliculé",138.1
T,"TANZAAR 50 MG, Comprimé pelliculé",42
T,"TANZAAR 50 MG, Comprimé pelliculé",81
T,"TARAXET 25 MG, Comprimé pelliculé [P]",24.7
T,"TARCEVA 150 MG, Comprimé pelliculé",17885
T,"TARDYFERON 80 MG, Comprimé pelliculé enrobé",40.5
T,"TARDYFERON B9, Comprimé pelliculé enrobé",51.6
T,"TAREG 160 MG, Comprimé pelliculé",120.5
T,"TAREG 160 MG, Comprimé pelliculé",180.3
T,"TAREG 40 MG, Comprimé pelliculé",98.4
T,"TAREG 80 MG, Comprimé pelliculé",84.4
T,"TAREG 80 MG, Comprimé pelliculé",131.5
T,"TARKA 180 MG / 2 MG, Comprimé à libération modifié",177.7
T,"TARKA 240 MG / 4 MG, Comprimé à libération modifié",168.6
T,"TASECTAN, Capsules",79
T,"TASECTAN, Sachet",69
T,"TAVANIC 500 MG, Comprimé pelliculé",145
T,"TAVANIC 500 MG, Comprimé pelliculé",205
T,"TAVANIC 500 MG, Solution pour perfusion",373
T,"TAVILOX 500 MG, Comprimé pelliculé",102.3
T,"TAXOL 6 MG / ML , Solution à diluer pour perfusion (Retiré du marché)",619
T,"TAXOTERE 20 MG / 0.5 ML, Solution à diluer pour perfusion",1057
T,"TAXOTERE 80 MG / 2 ML, Solution à diluer pour perfusion",3096
T,"TAZOCILLINE 4 G / 500 MG, Poudre pour solution en perfusion",256
T,"TECENTRIQ 1200 MG / 20 ML, Solution à diluer pour perfusion",47524
T,"TECPRIL 1.25 MG, Gélule",40
T,"TECPRIL 10 MG, Gélule",120
T,"TECPRIL 2.5 MG, Gélule",50
T,"TECPRIL 5 MG, Gélule",63
T,"TECRAM 10 MG, Gélule",76
T,"TECRAM 2.5 MG, Gélule",26
T,"TECRAM 5 MG, Gélule",44
T,"TEFOVIR PHARMA5 300 MG, Comprimé pelliculé",289
T,"TEGELINE 50 MG / ML, Poudre et solvant pour solution pour perfusion",2851
T,"TEGRETOL 200 MG, Comprimé sécable [P]",51.3
T,"TEGRETOL CR (LP) 200 MG, Comprimé pelliculé sécable [P]",51.3
T,"TEGRETOL CR 400 MG, Comprimé pelliculé sécable [P]",82.7
T,"TEGUMA 1 %, Crème",45
T,"TEGUMA 1 %, Crème",70
T,"TEGUMA 1 %, Solution pour pulvérisation cutanée",59
T,"TEGUMA 250 MG, Comprimé",65
T,"TEGUMA 250 MG, Comprimé",120
T,"TEGUMA 250 MG, Comprimé",199
T,"TELMISARTAN MYLAN 40 MG, Comprimé",109.7
T,"TELMISARTAN MYLAN 80 MG, Comprimé",129.9
T,"TEMESTA 1 MG, Comprimé sécable [P] [TAB IV-CV]",23
T,"TEMESTA 2.5 MG, Comprimé pelliculé sécable [P] [TAB IV-CV]",29.5
T,"TEMGESIC 0.2 MG, Comprimé sublingual [P] [TAB III-CV]",200
T,"TEMGESIC 0.3 MG / ML, Solution injectable [P] [TAB III-CV]",258
T,"TEMODAL 100 MG, Gélule",1952
T,"TEMODAL 20 MG, Gélule",840
T,"TEMODAL 250 MG, Gélule",6334
T,"TEMODAL 5 MG, Gélule",219
T,"TEMOZOLOMIDE ZENITH 100 MG, Gélule",1678
T,"TEMOZOLOMIDE ZENITH 20 MG, Gélule",420
T,"TEMOZOLOMIDE ZENITH 250 MG, Gélule",3395
T,"TENORDATE 20 MG / 50 MG, Gélule",148.2
T,"TENORETIC 50 MG / 12.5 MG, Comprimé pelliculé sécable",65.4
T,"TENORMINE 100 MG, Comprimé pelliculé sécable",58.7
T,"TENORMINE 100 MG, Comprimé pelliculé sécable",31.8
T,"TENSEMIDE 10 MG, Comprimé",47.1
T,"TENSEMIDE 2.5 MG, Comprimé",33.3
T,"TENSEMIDE 5 MG, Comprimé",39.3
T,"TENSIOTEC 10 MG, Gélule",114
T,"TENSIOTEC 2.5 MG, Gélule",46
T,"TENSIOTEC 5 MG, Gélule",57
T,"TERALITHE 250 MG, Comprimé [P]",67.6
T,"TÉRAZOSINE NORMON 2 MG,  Comprimé",42.3
T,"TÉRAZOSINE NORMON 5 MG,  Comprimé",79.5
T,"TERBINAFINE GT 250 MG, Comprimé sécable",75
T,"TERBINAFINE GT 250 MG, Comprimé sécable",142
T,"TERBINAFINE GT 250 MG, Comprimé sécable",269
T,"TERFINE PROMOPHARM 250 MG, Comprimé",199
T,"TERFINE PROMOPHARM 250 MG, Comprimé sécable",111
T,"TERIX 1 %, Crème",37
T,"TERIX 1 %, Crème",59.4
T,"TERIX 250 MG, Comprimé",125
T,"TERIX 250 MG, Comprimé",219
T,"TERPONE 200 MG, Sirop",23.6
T,TETANEA 1500 U.I./I.U./ML MERIEUX (Retiré du marché) [V],43
T,"TETRACYCLINE 250 MG, Comprimé dragéifié",23.8
T,"TETRACYCLINE 3 %, Pommade dermique",8.4
T,"TETRALYSAL 300 MG, Gélule",69
T,"TETRAMAG 30 MG +B6, Gélules",95
T,"TETRAXIM, Préparation injectable [V]",134.6
T,"THALAMAG, Gélule",69
T,"THÉALOSE 3 %, Solution ophtalmique aqueuse",147
T,"THEOPHYLINE BRUNEAU AD 350 MG, Suppositoire",15.2
T,"THEOPHYLINE BRUNEAU ENFANT 100 MG, Suppositoire",10.9
T,"THEOSTAT LP 100 MG, Comprimé sécable à libération prolongée",17.5
T,"THEOSTAT LP 300 MG, Comprimé sécable à libération prolongée",29.2
T,"THERALENE 0.05 % , Sirop",13.8
T,"THERMO-RHEUMON 1 %, Crème (Retiré du marché)",46.5
T,"THIAM 250 MG / 5 ML, Granulé pour Suspension buvable",30.8
T,"THIAM 250 MG, Comprimé",24.3
T,"THIAM 500 MG, Comprimé",48.6
T,"THIAZILIX 2.5 MG, Comprimé enrobé",50
T,"THIOBACTIN 250 MG / 5 ML, Granulé pour suspension buvable",43.8
T,"THIOBACTIN 250 MG, Comprimé enrobé",73.8
T,"THIOBACTIN 250 MG, Comprimé enrobé (Retiré du marché)",31.3
T,"THIOBACTIN 500 MG, Comprimé",86.4
T,"THIOBACTIN 750 MG, Lyophilisat injectable (Retiré du marché)",31.4
T,"THIOBACTIN 750 MG, Lyophilisat injectable (Retiré du marché)",207
T,"THYMOGLOBULINE 25 MG / 5 ML, Poudre pour solution à diluer pour perfusion",1817
T,"THYROGEN 0.9 MG, Poudre lyophilisée pour solution injectable IM",9080
T,"THYROZOL 10 MG, Comprimé pelliculé sécable",50.1
T,"THYROZOL 5 MG, Comprimé pelliculés sécables",30.5
T,"TIADAL 20 MG, Comprimé enrobé",40
T,"TIADAL 20 MG, Comprimé enrobé",70
T,"TIADAL 20 MG, Comprimé enrobé",136
T,"TIAGAM 100 MG, Comprimé sécable",27
T,"TIAGAM 200 MG, Comprimé sécable",36
T,"TIASUREX LP 1.5 MG, Comprimé",29.3
T,"TIBERAL 500 MG, Comprimé pelliculé",48.5
T,"TICLID 250 MG, Comprimé pelliculé",126.5
T,"TIENAM 500 MG / 500 MG, Poudre Pour perfusion",171
T,"TILCOTIL 20 MG, Comprimé pelliculé",44
T,"TILDIEM 60 MG, Comprimé (Retiré du marché)",53.4
T,"TIMABAK 0.50 %, Collyre",86.1
T,"TIMEZOL 40 MG, Lyophilisat pour perfusion",87.9
T,"TIMO-COMOD 0.50 %, Collyre",103
T,"TIMOPTOL 0.50 % , Collyre",54.8
T,"TIMOPTOL LP COLLYRE 0.5 %, Collyre",98.8
T,"TIORFAN 10 MG NOURISSON, Sachet buvable",112
T,"TIORFAN 100 MG, Gélule",106.5
T,"TIORFAN 30 MG ENFANT, Sachets",88.1
T,"TITANOREINE , Suppositoire",19.3
T,"TITANOREINE À LA LIDOCAÏNE, Crème",16
T,"TMS 500 MG, Comprimé",37.4
T,"TOBRADEX 0.1 % / 0.3 %, Collyre",35.7
T,"TOBRADEX 0.3 % / 1 %, Pommade ophtalmique",54.4
T,"TOBREX 0.3 %, Collyre",26.4
T,"TOFRANIL 25 MG, Comprimé [P]",57.1
T,"TONOTEC, Gélule",149
T,"TONUREX, Comprimé",99
T,"TOPAAL, Suspension buvable (Retiré du marché)",34.5
T,"TOPICORTE 0.25 %, Crème",24.6
T,"TOPIRAMATE GT 100 MG, Comprimé pelliculé",200
T,"TOPIRAMATE GT 25 MG, Comprimé pelliculé",22.6
T,"TOPIRAMATE GT 50 MG, Comprimé pelliculé",108
T,"TOPLEXIL, Sirop",15.7
T,"TOPOTECAN HOSPIRA 4 MG / 4ML, Solution pour perfusion",1141
T,"TOPOTECAN HOSPIRA 4 MG / 4ML, Solution pour perfusion",3905
T,"TOPOTECAN SUN 4 MG, Poudre pour solution pour perfusion",1141
T,"TOPREC 25 MG, Comprimé (Retiré du marché)",29.7
T,"TOPSYNE 0.025 %, Gel",25.5
T,"TOPSYNE APG 0.005 %, Pommade",24.2
T,"TOPSYNE GRAS 0.005 %, Pommade",23.6
T,"TORVA 10 MG, Comprimé enrobé",57.8
T,"TORVA 10 MG, Comprimé enrobé",33.6
T,"TORVA 20 MG, Comprimé enrobé",62
T,"TORVA 20 MG, Comprimé enrobé",106.7
T,"TOTHEMA , Solution buvable en ampoule",43
T,"TOTIFEN 1 MG, Gélule",54.4
T,"TOTIFEN, Sirop",53.3
T,"TOUCOF 150 MG / 100 ML, Sirop",34.5
T,"TOUDEX, Sirop",67.9
T,"TOUJEO 300 UNITÉS / ML, Solution injectable en stylo pré-rempli Solostar",579
T,"TRACET 37.5 MG / 325 MG, Comprimé pelliculé [P]",30
T,"TRACTOCILE 37.5 MG / 5 ML, Solution à diluer pour perfusion",996
T,"TRACTOCILE 6.75 MG / 5 ML, Solution à diluer pour perfusion",372
T,"TRAJENTA 5 MG, Comprimé pelliculé",374
T,"TRAMADOL NORMON 100 MG / 2 ML, Solution injectable [P]",35.6
T,"TRAMADOL NORMON 50 MG, Gélule [P]",28.1
T,"TRAMAL 100 MG, Solution buvable [P]",38.7
T,"TRAMAL 100 MG, Suppositoire [P]",27
T,"TRAMAL 150 MG, Comprimé libération prolongée [P]",103
T,"TRAMAL 200 MG, Comprimé libération prolongée [P]",112.7
T,"TRAMAL 50 MG, Gélule [P]",25
T,"TRANSILAC 50 %, Sachet",71.4
T,"TRANXENE 10 MG, Gélule [P] [TAB IV-CV]",23.7
T,"TRANXENE 5 MG, Gélule [P] [TAB IV-CV]",18.4
T,"TRAVATAN 40 µg / ML, Collyre",148.7
T,"TRAZUVA 150 MG , Poudre pour solution à diluer pour perfusion",3317
T,"TRAZUVA 440 MG , Poudre pour solution à diluer pour perfusion",8917
T,"TRE-ZEN 20 MG, Comprimé sécable [P]",130.2
T,"TRE-ZEN 20 MG, Comprimé sécable [P]",74
T,"TREMADOL 50 MG, Comprimé [P]",44
T,"TRESORIX, Sirop",32.4
T,"TRETACNE 20 MG, Capsule molle",250
T,"TREVICTA 263 MG, Suspension injectable à libération prolongée",7394
T,"TREVICTA 350 MG, Suspension injectable à libération prolongée",9009
T,"TREVICTA 525 MG, Suspension injectable à libération prolongée",13313
T,"TREXIMED 50 MG / 2 ML, Solution à diluer pour perfusion",62.1
T,"TREXIMED 500 MG / 5 ML , Solution à diluer pour perfusion",205
T,"TRI-MINULET, Comprimé enrobé",89.1
T,"TRIADOL 50 MG, Gélule (Retiré du marché) [P]",60.1
T,"TRIATEC 1.25 MG, Comprimé (Retiré du marché)",103
T,"TRIATEC 2.5 MG, Comprimé",97.7
T,"TRIATEC 5 MG, Comprimé",122.1
T,"TRIATEC 5 MG, Comprimé (Retiré du marché)",66.4
T,"TRIATEC PROTEC 10 MG, Comprimé (Retiré du marché)",112
T,"TRIATEC PROTECT 10 MG, Comprimé",207
T,"TRIAXON 1 G / 10 ML IV, Solution Injectable",802
T,"TRIAXON 1 G / 3.5 ML IM, Solution Injectable",106.8
T,"TRIAXON 1G / 10 ML IV, Solution Injectable",106.8
T,"TRIAXON 2 G, Solution pour perfusion",239
T,"TRIAXON 250 MG / 2 ML IM, Solution Injectable",30.8
T,"TRIAXON 500 MG / 2 ML IM, Solution Injectable",57
T,"TRIAXON 500 MG / 5 ML IV, Solution Injectable",57
T,"TRIAXON 500 MG / 5 ML IV, Solution Injectable",458
T,"TRIBUTINE 150 MG, Gélule",45.9
T,"TRIBUTINE 150 MG, Sachet",45.9
T,"TRIBUTINE, Suspension buvable",24.5
T,"TRICEF 1 G / 10 ML IV, Flacon de poudre + ampoule",104.7
T,"TRICEF 1 G / 3.5 ML, Flacon de Poudre + Ampoule",104.7
T,"TRICEF 500 MG / 2 ML, Flacon de poudre + ampoule",54.2
T,"TRICHOGIN , Comprimé (Retiré du marché)",21.1
T,"TRICOVIVAX 5 G, Solution topique",281
T,"TRIDIGEST, Sachet",45
T,"TRIFLUCAN 2 MG / ML, Injectable",268
T,"TRIFLUCAN 2 MG / ML, Injectable",144.1
T,"TRIGYNON , Comprimé",21.4
T,"TRILEPTAL 300 MG, Comprimé pelliculé [P]",221
T,"TRILEPTAL 600 MG, Comprimé pelliculé [P]",359
T,"TRIMAREL 20 MG / ML, Goutte buvable",71.3
T,"TRIMAREL 20 MG, Comprimé pelliculé",58.9
T,"TRIMAREL 35 MG, Comprimé à libération modifiée",87.7
T,"TRIMEDAT 150 MG , Suspension buvable en sachet sans sucre",45.9
T,"TRIMEDAT 150 MG, Gélule",47.2
T,"TRIMEDAT 150 MG, Suspension buvable en sachet",45.9
T,"TRIMEDAT, Suspension buvable",30.8
T,"TRIMOX 400 MG / 80 MG, Comprimé",21.5
T,"TRIMOX FORT 800 / 160 MG, Comprimé",29.6
T,"TRIMOX FORT 800 MG / 160 MG, Comprimé",17.3
T,"TRINORDIOL, Comprimé enrobé",27.3
T,"TRIPLIXAM 10 MG / 2.5 MG / 10 MG, Comprimé pelliculé",184
T,"TRIPLIXAM 10 MG / 2.5 MG / 5 MG, Comprimé pelliculé",164.7
T,"TRISEQUENS, Comprimé pelliculé sous distributeur journalier",93.6
T,"TRISIUM, Suspension buvable",29.5
T,"TRISULFA 4G / 800 MG, Suspension",20.4
T,"TRISULFA ADULTE 400 MG / 80 MG, Comprimé",22.4
T,"TRISULFA FORTE 800 MG / 160 MG, Comprimé",34.7
T,"TRITANRIX-HB, Préparation injectable (Retiré du marché) [V]",114.7
T,"TRITAZIDE 10 MG / 12,5 MG, Comprimé sécable",63.3
T,"TRITAZIDE 10 MG / 12,5 MG, Comprimé sécable (Retiré du marché)",35.4
T,"TRITAZIDE 10 MG / 25 MG, Comprimé sécable",63.3
T,"TRITAZIDE 10 MG / 25 MG, Comprimé sécable (Retiré du marché)",35.4
T,"TRITAZIDE 5 MG / 25 MG, Comprimé sécable",60.1
T,"TRITAZIDE 5 MG / 25 MG, Comprimé sécable",107.5
T,"TRIVASTAL 20 mg , Comprimé enrobé",42.8
T,"TRIVASTAL 50 MG, Comprimé enrobé à libération prolongée",110.5
T,"TRIVIMAG, Comprimé effervescent",77.75
T,"TRIVIRO LNS 30 MG, Comprimé",132.2
T,"TROPHIRES ADULTES, Sirop",17.1
T,"TROPHIRES ADULTES, Suppositoire",12.9
T,"TROPHIRES COMPOSE ADULTES, Suppositoire",13.7
T,"TROPHIRES COMPOSE ENFANTS, Suppositoire",10.4
T,"TROPHIRES ENFANTS, Sirop",16.1
T,"TROPHIRES ENFANTS, Suppositoire",10.2
T,"TRULICITY 0.75 MG, Solution injectable (SC) en stylo pré-rempli",1171
T,"TRULICITY 1.5 MG, Solution injectable (SC) en stylo pré-rempli",1171
T,"TRUSOPT 2 %, Collyre en solution",104.4
T,"TUBERCULIN PPD RT 23 SSI 2 UT / 0.1 ML, Solution injectable",284
T,"TUNELUZ 20 MG, Gélule [P]",71.4
T,"TUNELUZ 20 MG, Gélule [P]",143.2
T,"TUNELUZ 20 MG, Gélule [P]",189.1
T,"TUSSIFED, Comprimé (Retiré du marché)",27.8
T,"TUSSIPHAN, Sirop",14.8
T,"TWYNSTA 40 MG / 5 MG, Comprimé",214
T,"TWYNSTA 80 MG / 10 MG, Comprimé",268
T,"TWYNSTA 80 MG / 5 MG, Comprimé",267
T,"TYARA 20 MG, Comprimé pelliculé",81.5
T,"TYGACIL 50 MG, Poudre pour perfusion",3321
T,"TYKERB 250 MG, Comprimé",11182
T,"TYPHIM VI, Flacon de 20 doses  [V]",4766
T,"TYPHIM, Injectable [V]",126.2
T,"TYRA 20 MG, Comprimé pelliculé",276
T,"TYSABRI 300 MG , Solution à diluer pour perfusion",18464
U,"U-GESTAN 100 MG, Capsule molle orale ou vaginale",52.1
U,"U-GESTAN 200 MG, Capsule molle orale ou vaginale",62.1
U,"UBIPROX 250 MG, Comprimé pelliculé",32.7
U,"UBIPROX 250 MG, Comprimé pelliculé",64.5
U,"UBIPROX 250 MG, Comprimé pelliculé",92.5
U,"UBIPROX 500 MG, Comprimé pelliculé",92.5
U,"UBIPROX 500 MG, Comprimé pelliculé",129.9
U,"UBIPROX 500 MG, Comprimé pelliculé",52.8
U,"ULCEMAT 400 MG, Comprimé (Retiré du marché)",20.4
U,"ULCEMAT 400 MG, Comprimé (Retiré du marché)",38.7
U,"ULCEMAT 400 MG, Comprimé (Retiré du marché)",91.8
U,"ULCEMID 400 MG, Comprimé (Retiré du marché)",32
U,"ULCESTOP 400 MG, Comprimé",59.5
U,"ULCESTOP 400 MG, Comprimé",131.6
U,"ULORIC 40 MG, Comprimé pelliculé",110.7
U,"ULORIC 80 MG, Comprimé pelliculé",187.7
U,"ULTIBRO BREEZHALER 110 MCG / 50 MCG, Poudre pour inhalation en gélule",843
U,"ULTRA-LEVURE 250 MG, Gélule",37
U,"ULTRA-LEVURE 250 MG, Gélule",65.1
U,"ULTRA-LEVURE 250 MG, Sachet",38.1
U,"ULTRA-LEVURE 250 MG, Sachet",67
U,"ULTRAVIST 300 MG / ML, Solution injectable",81.1
U,"ULTRAVIST 300 MG / ML, Solution injectable",415
U,"ULTRAVIST 300 MG / ML, Solution injectable",208
U,"ULTRAVIST 370 MG / ML, Solution injectable",465
U,"ULTRAVIST 370 MG / ML, Solution injectable",331
U,"UMATROPE 18UI / ML (6MG / 3 ML), Solution injectable (Retiré du marché)",1930
U,"UMATROPE 4 UI (1.3 MG / 2 ML), Poudre et solvant pour usage parenteral (Retiré du marché)",461
U,"UMAX 400 µg (0.4MG), Gélule",121.4
U,"UMAX 400 µg LP (0.4 MG), Gélule",213
U,"UMAX 400 µg LP(0.4 MG), Gélule",46.1
U,"UMULINE NPH 100 UI / ML, Suspension injectable",166
U,"UMULINE NPH KWIKPEN 100 UI / ML, Suspension injectable stylo pré-rempli",104
U,"UMULINE NPH PEN 100 UI / ML, Suspension injectable",104
U,"UMULINE PROFIL 30 100 UI / ML, Suspension injectable",166
U,"UMULINE PROFIL 30 PEN 100 UI / ML, Suspension injectable",104
U,"UN-ALFA 0.25 µg, Capsule",74.6
U,"UN-ALFA 1 µg, Capsule",172.2
U,"UNASYN 375 MG, Comprimé",55.8
U,"UNIZITRO 200 MG / 5 ML, Suspension buvable",77
U,"UNIZITRO 200 MG / 5 ML, Suspension buvable",63
U,"UNIZITRO 500 MG, Comprimé pelliculé",72
U,"UPERIO 100 MG, Comprimé pelliculé",405
U,"UPERIO 200 MG, Comprimé pelliculé",810
U,"UPERIO 50 MG, Comprimé pelliculé",405
U,"UPTRAVI 1000 µG,  Comprimé pélliculé",29573
U,"UPTRAVI 1200 µG, Comprimé pélliculé",29573
U,"UPTRAVI 1400 µG, Comprimé pélliculé",29573
U,"UPTRAVI 1600 µG, Comprimé pélliculé",29573
U,"UPTRAVI 200 µG, Comprimé pélliculé",67109
U,"UPTRAVI 200 µG, Comprimé pélliculé",29573
U,"UPTRAVI 400 µG, Comprimé pélliculé",29573
U,"UPTRAVI 600 µG, Comprimé pélliculé",29573
U,"UPTRAVI 800 µG, Comprimé pélliculé",29573
U,"URADOX 2 MG, Comprimé",53
U,"URADOX 2 MG, Comprimé",136.7
U,"URADOX 2 MG, Comprimé",76.5
U,"URBANYL 10 MG, Comprimé sécable [P] [TAB IV-CV]",23.5
U,"URISPAS 200 MG, Comprimé",62.5
U,"URITAB XL 10 MG, Comprimé à libération prolongée",147.6
U,"UROCTAL 400 MG, Comprimé pelliculé",70
U,"UROCTAL 400 MG, Comprimé pelliculé",99
U,"URODINE 4 MG, Gélule à libération prolongée",172.2
U,"UROFLOX 200 MG, Comprimé enrobé sécable (Retiré du marché)",50
U,"UROMITEXAN 400 MG / 4ML, Ampoule injectable en perfusion IV",339
U,"UROSTA 5 MG, Comprimé",62.7
U,"UROXINE 200 MG, Comprimé",42.8
U,"UTERON 100 MG, Capsule molle",52.9
U,"UTERON 200 MG, Capsule molle",62.1
U,"UTROGESTAN 100 MG, Capsule molle orale ou vaginale",63.3
U,"UTROGESTAN 200 MG, Capsule molle orale ou vaginale",88.8
U,"UVEDOSE 100 000 UI, Solution buvable en ampoule",19.5
U,"UVIMAG B6 500 MG / 125 MG, Solution buvable",48.7
V,"VACCIN ANTIDIPHTERIQUE ANTITETANIQUE POUR ADULTE ET ADOLESCENTS, Préparation injectable [V]",61.2
V,VACCIN BCG 1X105 et 33X105 CFU DE BCG VIVANT Poudre et solvant pour suspension [V],61.2
V,"VALDOXAN 25 MG, Comprimé",310
V,"VALDOXAN 25 MG, Comprimés",249
V,"VALEX 500 MG, Comprime enrobé",152.5
V,"VALEX 500 MG, Comprime enrobé",83.6
V,"VALEX 500 MG, Comprime enrobé",432
V,"VALIUM GOUTTES 1 %, Solution buvable [P] [TAB IV-CV]",28.6
V,"VALIUM ROCHE 10 MG, Comprimé sécable [P] [TAB IV-CV]",24.3
V,"VALPHI 160 MG, Comprimé pelliculé",140
V,"VALPHI 40 MG, Comprimé pelliculé",70
V,"VALPHI 80 MG, Comprimé pelliculé",100
V,"VALPHI PLUS 160 MG / 25 MG, Comprimé pelliculé",133
V,"VALPHI PLUS 80 MG / 12.5 MG, Comprimé pelliculé",53
V,"VALPHI PLUS 80 MG / 12.5 MG, Comprimé pelliculé",95
V,"VALPRO COOPER LP 500 MG, Comprimé pelliculé sécable [P]",79.3
V,"VALPRO COOPER LP 500 MG, Comprimé pelliculé sécable [P]",204
V,"VALPRO COOPER LP 500 MG, Comprimé sécable [P]",139.6
V,"VALSARTAN WIN 160 MG, Comprimé sécable (Retiré du marché)",104.3
V,"VALSARTAN WIN 80 MG, Comprimé sécable (Retiré du marché)",74.7
V,"VANCOMYCINE MYLAN 1 G, Poudre pour solution injectable perfusion (IV)",352
V,"VANCOMYCINE MYLAN 125 MG, Poudre pour solution injectable perfusion (IV)",60
V,"VANCOMYCINE MYLAN 250 MG, Poudre pour solution injectable perfusion (IV)",110
V,"VANCOMYCINE MYLAN 500 MG, Poudre pour solution injectable perfusion (IV)",190
V,"VANTEC 10 MG, Comprimé enrobé",37.7
V,"VANTEC 10 MG, Comprimé enrobé sécable",20.3
V,"VARIVAX , Injectable [V]",364
V,"VARTEX 160 MG, Comprimé pelliculé",99.6
V,"VARTEX 160 MG, Comprimé pelliculé",175.2
V,"VARTEX 40 MG, Comprimé pelliculé",44.8
V,"VARTEX 40 MG, Comprimé pelliculé",78.8
V,"VARTEX 80 MG, Comprimé pelliculé",131.5
V,"VARTEX 80 MG, Comprimé pelliculé",74.7
V,"VASCOR 20 MG / ML, Solution buvable en gouttes",67.3
V,"VASCOR 20 MG, Comprimé pelliculé",58.9
V,"VASCOR LM 35 MG, Comprimé",87.7
V,"VASTAREL 20 MG / ML, Suspension buvable",103.2
V,"VASTAREL 35 MG, Comprimé pelliculé à libération modifiée",137.2
V,"VASTAREL 80 MG, Gélule à libération prolongée",112.5
V,"VASURIX LM 35 MG, Comprimé",83
V,"VAXIGRIPTETRA 15 µG / 0.5 ML, Suspension injectable en seringue pré-rempli [V]",125.3
V,"VAXIGRIPTETRA 15 µG / 0.5 ML, Suspension injectable en seringue pré-rempli [V]",1008
V,"VECA 10 MG, Comprimé pelliculé",180
V,"VECA 5 MG, Comprimé pelliculé",108
V,"VECTIBIX 20 MG / ML, Solution pour perfusion",4680
V,"VECTIBIX 20 MG / ML, Solution pour perfusion",17580
V,"VELAXOR LP 37.5 MG, Gélule à libération prolongée [P]",79.8
V,"VELAXOR LP 75 MG, Gélule à libération prolongée [P]",101
V,"VELBIENNE 2 MG / 1 MG, Comprimé pelliculé",71.7
V,"VELCADE 1 MG, Poudre pour solution injectable",3778
V,"VELCADE 3.5 MG, Poudre pour solution injectable",5855
V,"VENDEP-XR 150 MG, Gélule [P]",120.1
V,"VENDEP-XR 37.5 MG, Gélule [P]",30.3
V,"VENDEP-XR 75 MG, Gélule [P]",70.8
V,"VENOFER 100 MG / 5 ML, Ampoule injectable de 5 ml",507
V,"VENOREINE, Comprimé",159
V,"VENOREINE, Comprimé",99
V,"VENTOLINE 0.5 MG / ML, Solution injectable",25.1
